product_id;product_name;description;brand;base_price;variant_id;variant_size;variant_color;variant_price;variant_stock;image_url
sneaker-29;"NewBalance 996";"Innovative Pants featuring obedient technology and Granite construction";"NewBalance";175;5530d109-a034-4f12-8376-270f486ca8e8;41;Blue;174;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-29;"NewBalance 996";"Innovative Pants featuring obedient technology and Granite construction";"NewBalance";175;6535f7a7-fdd5-457e-88ee-307ca8195f69;39;Blue;194;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-29;"NewBalance 996";"Innovative Pants featuring obedient technology and Granite construction";"NewBalance";175;8f93e48d-db70-4dee-818c-c61d66e7fd24;43;Black;196;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-29;"NewBalance 996";"Innovative Pants featuring obedient technology and Granite construction";"NewBalance";175;ba678a6c-efcc-43f6-84c7-a7a6ed38521a;45;Red;204;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;8b58f95c-6c35-458b-b4c4-963d4e195e2e;42;Blue;264;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;8ce9149b-206e-46cd-9787-131de4c57c67;39;Green;238;35;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;3df660b8-066f-4d51-9058-bcaf67b2df51;42;White;239;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;4af0ef7f-6e31-4177-87e6-40144fa6da6c;43;Beige;256;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;d137d57e-518b-4eba-92c6-e587defe952f;43;Black;270;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-30;"NewBalance 1500";"Innovative Pizza featuring private technology and Granite construction";"NewBalance";248;26a399b9-68c2-410c-ab1c-5a7dade4f669;39;Beige;246;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;a14216b1-c66b-42b1-a1d8-5aad84b7484a;44;Red;87;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;ed7b7029-e61d-4f63-b79d-0f1d3584ca44;44;Blue;86;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;b9c37c7d-803b-4029-9612-377e6aa9421f;40;Black;72;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;e46a8e7e-0684-4e2c-900b-9cdc54ba5bb7;41;Beige;73;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;481478ed-428f-4bc7-ad4c-6cd82b235399;42;Grey;113;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-31;"Puma Suede Classic";"The Willow Tuna is the latest in a series of lively products from Muller, Parker and Mraz";"Puma";85;6095ca71-1133-49e6-b04a-69030d4c5c40;41;Grey;96;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-32;"Puma RS-X";"Introducing the Taiwan-inspired Table, blending spotless style with local craftsmanship";"Puma";165;1ff0a0e4-22a8-4b1e-b07c-76dae6849715;43;Beige;195;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-32;"Puma RS-X";"Introducing the Taiwan-inspired Table, blending spotless style with local craftsmanship";"Puma";165;4482db70-f81f-461d-8d28-9e24a6e0223d;43;Blue;185;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-32;"Puma RS-X";"Introducing the Taiwan-inspired Table, blending spotless style with local craftsmanship";"Puma";165;8785cae9-8951-4e82-8b23-9c8ad42a9590;41;Green;182;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-32;"Puma RS-X";"Introducing the Taiwan-inspired Table, blending spotless style with local craftsmanship";"Puma";165;3097a4f3-1191-4817-88ab-a2818ed40b67;45;Black;193;3;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-32;"Puma RS-X";"Introducing the Taiwan-inspired Table, blending spotless style with local craftsmanship";"Puma";165;8c76a467-3c42-431f-b824-d9d301808747;43;Green;168;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;4e561139-ab29-45b6-836f-0fac54febfa8;42;White;261;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;e1bbd111-3431-47d3-bd42-58fedd4d6bd5;38;Beige;241;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;96e78c87-5db8-4195-8726-7d1c561e13eb;42;Beige;243;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;d34fe792-4b5d-4fed-9ffe-7d0d662fc2b4;41;Blue;238;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;246dc72c-8921-4038-8e34-4dae22c98f06;39;White;241;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-33;"Puma Future Rider";"Our bitter-inspired Soap brings a taste of luxury to your meaty lifestyle";"Puma";238;cda292f1-6c1a-4981-9efc-bc6a1ed861db;43;Beige;268;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-34;"Puma Cali";"The blue Gloves combines Martinique aesthetics with Radium-based durability";"Puma";227;a0ef6683-bd10-4c99-872a-7749e3ac757d;39;Red;212;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-34;"Puma Cali";"The blue Gloves combines Martinique aesthetics with Radium-based durability";"Puma";227;80f4df8e-e01f-40c4-adf9-5f49a5fe168b;42;Green;241;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-34;"Puma Cali";"The blue Gloves combines Martinique aesthetics with Radium-based durability";"Puma";227;f924525f-43d5-4e93-8b2b-ae2d9b75485f;42;Grey;230;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-35;"Puma Slipstream";"Experience the azure brilliance of our Gloves, perfect for upright environments";"Puma";196;b0a43c1e-6cd8-484f-81aa-72ddee07a128;40;Red;209;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-35;"Puma Slipstream";"Experience the azure brilliance of our Gloves, perfect for upright environments";"Puma";196;7bed2cb2-df11-4a00-85e2-c6b803a810ea;40;Grey;183;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-35;"Puma Slipstream";"Experience the azure brilliance of our Gloves, perfect for upright environments";"Puma";196;3cfb722a-0a28-4156-b393-9603e8219f92;45;Blue;218;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-35;"Puma Slipstream";"Experience the azure brilliance of our Gloves, perfect for upright environments";"Puma";196;dfe69c43-ee20-4c01-baee-cb9de4112f51;45;Blue;204;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-35;"Puma Slipstream";"Experience the azure brilliance of our Gloves, perfect for upright environments";"Puma";196;4a290f71-7fac-4c38-ac8e-1168abd4aed2;39;Grey;185;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-36;"Puma MB.02";"Introducing the Philippines-inspired Shoes, blending dual style with local craftsmanship";"Puma";222;493d121a-70a9-4a36-ae47-7e13aff0cc3d;38;White;228;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-36;"Puma MB.02";"Introducing the Philippines-inspired Shoes, blending dual style with local craftsmanship";"Puma";222;0fbc6e37-e610-4899-af3b-dfbee0d132eb;41;White;242;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-36;"Puma MB.02";"Introducing the Philippines-inspired Shoes, blending dual style with local craftsmanship";"Puma";222;98e28d36-b5eb-4b12-b1e5-2e83d146346f;45;Green;248;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-36;"Puma MB.02";"Introducing the Philippines-inspired Shoes, blending dual style with local craftsmanship";"Puma";222;617a4155-68cc-4b45-8108-03e8e77cd90e;40;Black;241;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-37;"Puma Mirage Sport";"Discover the powerless new Shoes with an exciting mix of Wooden ingredients";"Puma";133;e268b720-fdcc-4613-8ca1-ebe458e69ea3;41;Grey;155;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-37;"Puma Mirage Sport";"Discover the powerless new Shoes with an exciting mix of Wooden ingredients";"Puma";133;68b03f1c-7d17-4c22-92bd-3daddbf0b9d5;39;Blue;117;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-37;"Puma Mirage Sport";"Discover the powerless new Shoes with an exciting mix of Wooden ingredients";"Puma";133;f93046c8-22a7-4f1d-adc1-ed3fb3abcddb;44;Red;144;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-37;"Puma Mirage Sport";"Discover the powerless new Shoes with an exciting mix of Wooden ingredients";"Puma";133;45979fd7-2092-4903-b226-39f211b17ff7;45;Black;124;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-38;"Puma Wild Rider";"Experience the azure brilliance of our Table, perfect for affectionate environments";"Puma";167;da5aeb6c-aca9-4bc3-b98c-a41939630a9a;42;White;171;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-38;"Puma Wild Rider";"Experience the azure brilliance of our Table, perfect for affectionate environments";"Puma";167;911883b6-f66b-419a-be55-5046f87200ab;38;Beige;169;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-38;"Puma Wild Rider";"Experience the azure brilliance of our Table, perfect for affectionate environments";"Puma";167;1c2d9b4e-dc13-4732-98d6-d69193c667aa;41;Red;191;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;07e7150d-4def-43e4-b9b5-558484eee74c;42;Green;163;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;8ca2e1f6-ea09-4e82-9b10-869287e6f153;38;Black;147;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;13e289d7-041b-4eb1-b43f-b7d2a8951349;45;Green;147;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;d749492f-92cd-4565-848f-9883fa379c30;39;Blue;137;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;89d09674-90f6-4acf-81ea-cc39fc63d39a;41;Grey;145;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-39;"Puma Blaze of Glory";"Introducing the United States Minor Outlying Islands-inspired Mouse, blending nippy style with local craftsmanship";"Puma";147;efdfabc7-199b-4921-bd9b-0afcaf053f51;38;Green;134;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-40;"Puma Roma";"Savor the tangy essence in our Ball, designed for twin culinary adventures";"Puma";163;39ade66c-39db-4c5f-92a0-e8fe26e0a7b2;38;Red;190;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-40;"Puma Roma";"Savor the tangy essence in our Ball, designed for twin culinary adventures";"Puma";163;f1a6b170-dee9-4f94-9b71-f6f30cf39ac2;44;Black;179;4;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-40;"Puma Roma";"Savor the tangy essence in our Ball, designed for twin culinary adventures";"Puma";163;a6961955-0e8e-4f36-aa21-fbd277e90125;44;Green;158;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-41;"Jordan Air Jordan 3";"Ergonomic Towels made with Steel for all-day classic support";"Jordan";246;177ba2bc-0505-4353-b867-4cbc66aafedb;41;White;247;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-41;"Jordan Air Jordan 3";"Ergonomic Towels made with Steel for all-day classic support";"Jordan";246;d82bf00c-c150-4267-b014-e02dd56fe959;44;Black;248;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-41;"Jordan Air Jordan 3";"Ergonomic Towels made with Steel for all-day classic support";"Jordan";246;10d2488d-97a1-4988-ba4f-aaefb1f62d9d;43;Beige;263;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-41;"Jordan Air Jordan 3";"Ergonomic Towels made with Steel for all-day classic support";"Jordan";246;b60f62b0-3473-4047-9490-2c73ca0f986d;40;Black;240;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-41;"Jordan Air Jordan 3";"Ergonomic Towels made with Steel for all-day classic support";"Jordan";246;d2686316-ec51-4cc6-829a-c9222b76cbc4;40;Beige;251;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-42;"Jordan Air Jordan 4";"Stylish Chicken designed to make you stand out with electric looks";"Jordan";112;ac58d732-b9b9-4d53-88f7-014144d08c4e;41;Beige;102;39;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-42;"Jordan Air Jordan 4";"Stylish Chicken designed to make you stand out with electric looks";"Jordan";112;4c326f26-f81d-4e86-933e-4237e97af265;41;White;114;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-42;"Jordan Air Jordan 4";"Stylish Chicken designed to make you stand out with electric looks";"Jordan";112;bdd89715-9c0b-4a12-a38a-ff438fb1c22b;43;White;108;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;9ed728ec-0188-4a84-bdb4-c86232aa41b2;44;Red;175;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;42818e61-2234-4a58-a579-0064575b0e71;45;Blue;177;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;e740aa4b-1f7a-431a-9043-d80e873d7536;42;Red;166;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;99ab31bb-8172-4548-8364-7c5b8ddb0be7;38;Beige;161;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;44d2c289-fab7-4b5c-8068-60776405cf9f;41;Black;170;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-43;"Jordan Air Jordan 5";"The purple Pizza combines Eswatini aesthetics with Roentgenium-based durability";"Jordan";158;7563c184-7407-44a2-b475-db8c8025dc17;42;Black;158;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-44;"Jordan Air Jordan 6";"Featuring Roentgenium-enhanced technology, our Computer offers unparalleled delectable performance";"Jordan";250;7c44e43c-d3b0-49d3-897d-ccbea7c4239e;42;Green;266;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-44;"Jordan Air Jordan 6";"Featuring Roentgenium-enhanced technology, our Computer offers unparalleled delectable performance";"Jordan";250;97604eae-1be0-4443-926f-1a89fc86c3aa;41;Blue;270;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-44;"Jordan Air Jordan 6";"Featuring Roentgenium-enhanced technology, our Computer offers unparalleled delectable performance";"Jordan";250;935ecdc9-1294-46df-8f24-52c9d1a4dc27;38;Blue;258;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-44;"Jordan Air Jordan 6";"Featuring Roentgenium-enhanced technology, our Computer offers unparalleled delectable performance";"Jordan";250;49a0160b-4b24-4b6b-80ba-eb19b0798533;41;Blue;256;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;7dd09d6c-86e7-427e-a35a-f37442f98d04;45;White;113;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;4d7aa029-27b0-44c1-9ab8-89c6436d7367;38;Grey;112;2;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;d6505424-128b-4fc9-aa6e-0eb84f55776e;39;Grey;74;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;a88ba4fc-b27b-44e6-a62f-cb3980e28691;41;Green;88;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;55703600-b003-4b63-8b18-61a327a83b76;41;Red;101;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-45;"Jordan Air Jordan 11";"Featuring Platinum-enhanced technology, our Hat offers unparalleled oddball performance";"Jordan";85;1d701a26-a442-4df2-9c3e-dbf71ab9938a;40;Blue;77;32;"https://via.placeholder.com/600x600.png?text=Sneaker"
